date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,0.0,57.451,1.01,,,
1990-01-02,0.0,58.095,0.28,0.24,9.32,8.27
1990-01-03,0.087,58.873,0.29,0.17,5.92,8.82
1990-01-04,0.955,59.822,0.3,0.58,5.16,6.35
1990-01-05,0.0,61.233,0.31,0.26,0.8,6.65
1990-01-06,0.0,62.254,0.32,0.04,0.01,4.95
1990-01-07,0.0,62.803,0.33,0.13,0.0,7.27
1990-01-08,0.0,63.458,0.33,0.08,0.3,5.95
1990-01-09,0.0,63.861,0.34,0.25,0.0,5.34
1990-01-10,0.0,64.203,0.34,0.23,0.0,4.21
1990-01-11,0.0,64.541,0.35,0.22,0.0,4.64
1990-01-12,0.084,64.805,0.35,0.28,0.0,5.15
1990-01-13,0.923,64.944,0.35,0.18,0.32,6.63
1990-01-14,0.0,65.088,0.35,0.2,0.24,4.79
1990-01-15,0.0,65.291,0.33,0.06,0.0,4.83
1990-01-16,0.0,65.43,0.24,0.14,0.0,4.61
1990-01-17,0.0,65.574,0.2,0.27,0.0,4.93
1990-01-18,0.0,65.778,0.16,0.17,0.0,3.98
1990-01-19,0.0,65.912,0.14,0.24,0.0,4.42
1990-01-20,0.084,65.988,0.14,0.14,0.0,2.39
1990-01-21,0.923,66.116,0.14,0.24,0.0,3.42
1990-01-22,0.0,66.122,0.14,0.4,0.0,3.92
1990-01-23,0.0,66.192,0.14,0.53,0.0,5.65
1990-01-24,0.0,66.262,0.14,0.44,0.0,8.25
1990-01-25,0.0,66.333,0.16,0.24,0.0,8.78
1990-01-26,0.0,66.403,0.16,0.61,0.0,9.32
1990-01-27,0.0,66.479,0.14,0.32,0.85,8.14
1990-01-28,0.0,66.637,0.17,0.69,3.77,11.22
1990-01-29,0.084,66.979,0.34,0.56,8.38,5.6
1990-01-30,0.923,67.192,0.35,0.84,1.44,7.55
1990-01-31,0.0,67.411,0.36,0.33,0.0,7.2
1990-02-01,0.0,67.714,0.36,0.67,6.59,7.26
1990-02-02,0.0,68.191,0.36,0.4,0.17,7.3
1990-02-03,0.0,68.406,0.36,0.57,0.0,9.04
1990-02-04,0.0,68.616,0.36,0.67,0.0,7.04
1990-02-05,0.0,68.772,0.36,0.51,0.0,9.4
1990-02-06,0.084,69.043,0.3,1.15,0.0,11.24
1990-02-07,0.923,69.128,0.24,0.81,0.0,12.08
1990-02-08,0.0,69.333,0.19,0.64,0.0,10.98
1990-02-09,0.0,69.412,0.16,0.79,0.0,10.26
1990-02-10,0.0,69.557,0.14,0.93,0.0,10.51
1990-02-11,0.0,69.697,0.13,1.04,0.0,11.77
1990-02-12,0.0,69.776,0.13,1.01,0.0,9.36
1990-02-13,0.0,69.91,0.13,1.58,0.0,9.56
1990-02-14,0.0,69.922,0.13,1.3,0.0,10.13
1990-02-15,0.0,70.062,0.13,1.79,0.0,11.67
1990-02-16,0.094,70.124,0.13,1.48,0.0,9.28
1990-02-17,1.029,70.062,0.13,1.9,0.0,10.01
1990-02-18,0.0,70.136,0.13,1.41,0.0,9.84
1990-02-19,0.0,70.215,0.13,1.13,0.0,9.79
1990-02-20,0.054,70.344,0.13,1.38,0.0,12.29
1990-02-21,0.594,70.282,0.13,1.98,0.0,14.53
1990-02-22,0.0,70.35,0.13,1.35,0.0,13.12
1990-02-23,0.0,70.35,0.13,2.0,0.0,12.89
1990-02-24,0.0,70.356,0.13,2.39,0.0,13.82
1990-02-25,0.0,70.423,0.13,2.55,0.0,13.89
1990-02-26,0.0,70.435,0.13,1.88,0.0,11.62
1990-02-27,0.0,70.57,0.13,1.73,0.0,12.1
1990-02-28,0.0,70.576,0.13,1.78,0.0,12.48
1990-03-01,0.125,70.632,0.13,2.31,0.0,11.88
1990-03-02,1.38,70.508,0.13,1.76,0.0,12.25
1990-03-03,0.0,70.644,0.14,1.18,1.47,7.76
1990-03-04,0.0,70.644,0.19,2.29,0.86,5.15
1990-03-05,0.0,70.65,0.21,2.75,0.01,7.42
1990-03-06,0.0,70.717,0.17,2.08,0.0,8.02
1990-03-07,0.0,70.717,0.15,1.79,0.0,9.01
1990-03-08,0.0,70.723,0.17,1.78,0.25,12.52
1990-03-09,0.0,70.797,0.34,0.93,4.04,9.54
1990-03-10,0.0,70.865,0.36,1.63,0.18,12.22
1990-03-11,0.0,70.871,0.3,1.97,0.0,12.79
1990-03-12,0.0,70.939,0.27,2.22,1.84,15.06
1990-03-13,0.082,70.933,0.27,1.67,0.5,13.08
1990-03-14,0.902,70.871,0.23,1.75,0.0,12.36
1990-03-15,0.046,70.939,0.18,2.37,0.0,12.77
1990-03-16,0.51,70.939,0.14,2.97,0.0,14.12
1990-03-17,0.0,70.939,0.13,3.25,0.0,12.53
1990-03-18,0.0,70.939,0.13,2.35,0.0,13.05
